(1646, 251, 262, 396, 117, 239, 177, 328, 128, 'R', 1100),
(1647, 252, 296, 392, 118, 238, 177, 343, 108, 'R', 1100),
(1648, 256, 317, 389, 128, 246, 186, 352, 95, 'R', 1100),
(1649, 257, 291, 393, 126, 252, 188, 341, 114, 'R', 1100),
(1650, 258, 277, 395, 124, 252, 187, 335, 123, 'R', 1100),
(1651, 259, 267, 397, 123, 253, 187, 331, 130, 'R', 1100),
(1652, 260, 264, 398, 123, 253, 187, 330, 132, 'R', 1100),
(1653, 261, 263, 399, 123, 253, 187, 330, 133, 'R', 1100),
(1654, 262, 263, 399, 123, 253, 187, 330, 133, 'R', 1100),
(1655, 263, 262, 400, 123, 253, 187, 330, 134, 'R', 1100),
(1656, 264, 262, 400, 123, 253, 187, 330, 134, 'R', 1100),
(1657, 265, 262, 400, 123, 253, 187, 330, 134, 'R', 1100),
(1658, 266, 262, 400, 123, 253, 187, 330, 134, 'R', 1100),
(1659, 267, 263, 401, 123, 253, 187, 331, 134, 'R', 1100),
(1660, 268, 263, 401, 123, 253, 187, 331, 134, 'R', 1100),
(1661, 269, 263, 401, 123, 253, 187, 331, 134, 'R', 1100),
(1662, 270, 262, 402, 122, 254, 187, 331, 136, 'R', 1100),
(1663, 271, 263, 401, 123, 253, 187, 331, 134, 'R', 1100),
(1664, 272, 262, 402, 123, 253, 187, 331, 135, 'R', 1100),
(1665, 273, 261, 401, 118, 248, 182, 330, 135, 'R', 1100),
(1666, 274, 261, 401, 118, 248, 182, 330, 135, 'R', 1100),
(1667, 275, 262, 402, 119, 249, 183, 331, 135, 'R', 1100),
(1668, 276, 262, 402, 119, 249, 183, 331, 135, 'R', 1100),
(1669, 277, 260, 402, 119, 249, 183, 330, 136, 'R', 1100),
(1670, 278, 260, 402, 118, 250, 183, 330, 137, 'R', 1100),
(1671, 279, 260, 402, 119, 249, 183, 330, 136, 'R', 1100),
(1672, 280, 260, 402, 118, 250, 183, 330, 137, 'R', 1100),
(1673, 281, 260, 402, 118, 250, 183, 330, 137, 'R', 1100),
(1674, 282, 260, 404, 119, 249, 183, 331, 137, 'R', 1100),
(1675, 283, 260, 404, 118, 250, 183, 331, 138, 'R', 1100),
(1676, 284, 259, 403, 118, 250, 183, 330, 138, 'R', 1100),
(1677, 285, 259, 403, 117, 249, 182, 330, 138, 'R', 1100),
(1678, 286, 259, 403, 117, 249, 182, 330, 138, 'R', 1100),
(1679, 287, 259, 403, 117, 249, 182, 330, 138, 'R', 1100),
(1680, 288, 259, 403, 118, 248, 182, 330, 137, 'R', 1100),
(1681, 289, 258, 402, 118, 250, 183, 329, 138, 'R', 1100),
(1682, 290, 256, 402, 118, 250, 183, 328, 139, 'R', 1100),
(1683, 291, 257, 401, 118, 250, 183, 328, 138, 'R', 1100),
(1684, 292, 256, 402, 118, 250, 183, 328, 139, 'R', 1100),
(1685, 293, 256, 402, 118, 252, 184, 328, 140, 'R', 1100),
(1686, 294, 258, 402, 118, 250, 183, 329, 138, 'R', 1100),
(1687, 295, 258, 402, 118, 252, 184, 329, 139, 'R', 1100),
(1688, 296, 258, 404, 118, 252, 184, 330, 140, 'R', 1100),
(1689, 297, 258, 404, 118, 252, 184, 330, 140, 'R', 1100),
(1690, 298, 258, 404, 118, 254, 185, 330, 141, 'R', 1100),
(1691, 299, 258, 404, 118, 254, 185, 330, 141, 'R', 1100),
(1692, 300, 258, 404, 118, 254, 185, 330, 141, 'R', 1100),
(1693, 301, 258, 404, 118, 254, 185, 330, 141, 'R', 1100),
(1694, 302, 258, 404, 119, 255, 186, 330, 141, 'R', 1100),
(1695, 303, 258, 404, 119, 255, 186, 330, 141, 'R', 1100),
(1696, 304, 257, 403, 121, 257, 188, 329, 141, 'R', 1100),
(1697, 305, 258, 404, 123, 259, 190, 330, 141, 'R', 1100),
(1698, 306, 257, 405, 123, 259, 190, 330, 142, 'R', 1100),
(1699, 307, 257, 405, 123, 259, 190, 330, 142, 'R', 1100),
(1700, 308, 257, 405, 123, 259, 190, 330, 142, 'R', 1100),
(1701, 309, 257, 403, 117, 253, 184, 329, 141, 'R', 1100),
(1702, 310, 255, 403, 117, 253, 184, 328, 142, 'R', 1100),
(1703, 311, 255, 403, 117, 253, 184, 328, 142, 'R', 1100),
(1704, 312, 255, 403, 118, 254, 185, 328, 142, 'R', 1100),
(1705, 313, 257, 403, 118, 254, 185, 329, 141, 'R', 1100),
(1706, 314, 255, 403, 118, 254, 185, 328, 142, 'R', 1100),
(1707, 315, 256, 404, 118, 254, 185, 329, 142, 'R', 1100),
(1708, 316, 256, 404, 118, 256, 186, 329, 143, 'R', 1100),
(1709, 317, 258, 406, 135, 275, 204, 331, 144, 'R', 1100),
(1710, 318, 258, 406, 134, 274, 203, 331, 144, 'R', 1100),
(1711, 319, 258, 406, 134, 274, 203, 331, 144, 'R', 1100),
(1712, 320, 258, 406, 134, 274, 203, 331, 144, 'R', 1100),
(1713, 321, 258, 406, 134, 274, 203, 331, 144, 'R', 1100),
(1714, 322, 258, 406, 129, 267, 197, 331, 143, 'R', 1100),
(1715, 323, 258, 406, 128, 268, 197, 331, 144, 'R', 1100),
(1716, 324, 258, 406, 130, 268, 198, 331, 143, 'R', 1100),
(1717, 325, 258, 406, 129, 269, 198, 331, 144, 'R', 1100),
(1718, 326, 258, 406, 129, 269, 198, 331, 144, 'R', 1100),
(1719, 327, 259, 407, 129, 269, 198, 332, 144, 'R', 1100),
(1720, 328, 257, 405, 119, 257, 187, 330, 143, 'R', 1100),
(1721, 329, 256, 406, 117, 255, 185, 330, 144, 'R', 1100),
(1722, 330, 255, 405, 117, 255, 185, 329, 144, 'R', 1100),
(1723, 331, 256, 406, 116, 256, 185, 330, 145, 'R', 1100),
(1724, 332, 254, 404, 116, 254, 184, 328, 144, 'R', 1100),
(1725, 333, 255, 405, 116, 256, 185, 329, 145, 'R', 1100),
